,index,foundation,voterank,eigenvector,degree,pagerank,closeness,newman,subgraph,average
9370,344531.0,2001.0,1132.0,1.0350567195636872e-80,0.0008190008190008,0.0004093327875562,0.0008190008190008,0.0,2.7082716604245105,2.0
9371,41653.0,2000.0,1165.0,0.0001887342931248,0.0016380016380016,0.0001173567652688,0.2868769321875453,0.0,7.896014170406274e+40,53.5
9372,6773.0,2000.0,1815.0,1.6233089994867158e-89,0.0004095004095004,0.0004093327875562,0.0004095004095004,0.0,1.5430806348152435,1.0
9374,46376.0,2001.0,1365.0,0.0134105927003234,0.0364455364455364,0.0006466703248599,0.3801055601055601,0.0004056981714529,3.989401881258954e+44,117.59550561797752
9382,36945.0,2001.0,,4.214118936760366e-131,0.0003469812630117,0.0003468609087755,0.0003469812630117,0.0,1.5430806348152435,1.0
9385,512318.0,2000.0,838.0,3.903320703030005e-05,0.0045045045045045,0.0003281391692099,0.2425792801898996,0.0,3.387046348216805e+39,14.909090909090908
9386,513586.0,2000.0,907.0,0.0030297447456096,0.0045045045045045,0.000196925177326,0.2394550090260696,1.1123283818453355e-05,2.043102454557392e+43,58.18181818181818
9387,519162.0,2001.0,,0.0006461250830295,0.0004095004095004,6.701620411532062e-05,0.2538700754682707,0.0,9.290460388100636e+41,102.0
9396,523034.0,2001.0,1801.0,0.001427000298761,0.0036855036855036,0.000211355311193,0.2728552546699561,0.0,4.5312629834701524e+42,44.66666666666666
9398,511685.0,2001.0,3424.0,1.5099006037512228e-05,0.0006088280060882,0.0001012460191773,0.239416560468535,0.0,4.101348993398773e+50,12.5
9401,514375.0,2000.0,4409.0,0.0004957772634295,0.0012285012285012,0.0001566857507278,0.236645686285974,0.0,5.470802302856517e+41,34.333333333333336
9408,513377.0,2000.0,,0.0548611116967554,0.0378209576682859,0.000539402520653,0.3530264955754501,0.0,4.5822206473026875e+50,140.61467889908258
9409,534401.0,2000.0,4162.0,4.163057281489288e-05,0.0006748144260328,3.949769690604813e-05,0.2530839003430845,0.0,5.450252689715129e+136,53.11111111111112
9410,549884.0,2001.0,1115.0,0.0023468905222374,0.0065520065520065,0.0002592415748977,0.2828166369833036,0.0,1.2255744392067894e+43,46.625
9411,550255.0,2000.0,1548.0,0.0006697203928911,0.0016380016380016,0.000190455948106,0.2576637473600597,0.0,9.981304793246969e+41,32.25
9413,39189.0,2000.0,1735.0,0.0031887412571155,0.0118755118755118,0.000259068698368,0.3329845468920379,0.0,2.254313142790883e+43,109.55172413793105
9416,43301.0,2001.0,456.0,0.0028028693336077,0.0163800163800163,0.0003822025015152,0.3323634036365266,0.0006436939041181,1.7432526322230898e+43,70.95
9417,39645.0,2001.0,1011.0,6.603327338723297e-05,0.0024570024570024,0.0002310743182575,0.2653709539026655,0.0,9.657627276563423e+39,20.0
9419,518720.0,2000.0,1397.0,1.6233089994867158e-89,0.0004095004095004,0.0004093327875562,0.0004095004095004,0.0,1.5430806348152428,1.0
9421,543304.0,2001.0,952.0,0.0021575833225931,0.0053235053235053,0.0002051730197377,0.2402352556846939,0.0,1.0361319547132673e+43,42.46153846153846
9428,521846.0,2000.0,1534.0,0.0542106662854736,0.0389025389025389,0.0005839936432539,0.3165201740331274,0.0001503778710649,6.54058047026718e+45,116.3157894736842
9431,525991.0,2000.0,,9.076781229166364e-05,0.0024570024570024,0.0001968019650977,0.2685710056015294,0.0,1.8276232887877988e+40,22.5
9432,529076.0,2001.0,1312.0,0.0545080781234482,0.0397215397215397,0.0005911026410577,0.3167546334213,2.230861902087656e-05,6.61254139564797e+45,114.56701030927834
9437,502119.0,2000.0,603.0,8.11654784498235e-06,0.0036855036855036,0.000555311795431,0.2086555846192813,0.0022969601011387,1.4660229828808458e+38,7.333333333333333
9438,513132.0,2001.0,,8.114565027621778e-06,0.0024570024570024,0.0003327650802674,0.2085945146920756,0.0,1.4653067515653592e+38,10.0
9440,4972.0,2000.0,1489.0,0.0001390620337219,0.0008190008190008,7.475362961139189e-05,0.2691118660281656,0.0,4.2826197561259726e+40,81.5
9450,25179.0,2000.0,1723.0,0.0025246628426693,0.0098280098280098,0.0002258157600012,0.3267258214538165,0.0,1.413935281599243e+43,98.66666666666669
9452,17605.0,2000.0,,2.9690800994375398e-52,0.0002637130801687,0.0002636435539151,0.0002637130801687,0.0,1.5430806348152395,1.0
9453,40305.0,2000.0,1741.0,0.0061927667631737,0.0221130221130221,0.0004333470093217,0.3518916681359078,0.0001563347481837,8.500394321040202e+43,116.88888888888889
9454,40339.0,2001.0,1025.0,0.0063705882360234,0.018018018018018,0.0003536730170627,0.351486729507443,7.63468852957823e-05,9.006468806520698e+43,108.25
9461,42267.0,2000.0,,,,,,,,
9462,21762.0,2001.0,1003.0,0.0050884885596706,0.0100456621004566,0.000242108397273,0.3422623622377917,0.0003990326088292,4.664587602449263e+55,103.0
9463,8465.0,2001.0,575.0,0.030209540405993,0.042647401538103,0.0004902137984306,0.3881194738597961,0.0009943805758324,1.2208258337940045e+79,194.5191256830601
9465,7048.0,2000.0,578.0,0.0270319320596791,0.0424718196457326,0.0004450177824988,0.3891962149750608,0.0006934133670114,1.5898687649751267e+90,216.6303317535545
9467,41160.0,2000.0,1926.0,0.0038309050093423,0.0131040131040131,0.0003010465076576,0.3483372068416057,0.0001899861538171,3.256374819950848e+43,100.71875
9468,24320.0,2000.0,738.0,0.0046402566189806,0.0126945126945126,0.0002978838277031,0.3524136765442188,0.0001927955000831,4.781843240289422e+43,98.25806451612904
9470,40259.0,2000.0,,6.0692533719587054e-05,0.0006088280060882,6.379193372941174e-05,0.2595879601374764,0.0,6.639796025295452e+51,30.5
9473,45579.0,2001.0,464.0,0.0107254034733268,0.0204750204750204,0.0003781671469397,0.3606162549491948,0.0,2.555277774915493e+44,120.62
9511,502295.0,2000.0,226.0,0.0543992823299187,0.0425880425880425,0.0007019746823562,0.3169424511701417,0.0015119298347934,6.586176589592368e+45,107.42307692307692
9513,519495.0,2001.0,1325.0,0.0040970576032012,0.0045045045045045,0.0001816206588883,0.2842076001055132,0.0001044182315604,3.735290987860302e+43,69.54545454545455
9514,530182.0,2000.0,1985.0,6.026371617091647e-65,0.0003044140030441,0.0003043213633597,0.0003044140030441,0.0,1.5430806348152435,1.0
9516,533892.0,2000.0,1247.0,0.0033607262136106,0.0028665028665028,0.000119696673684,0.2939364552644729,0.0,2.513369495698469e+43,111.71428571428572
9518,536412.0,2000.0,1146.0,0.0004912825160355,0.0012285012285012,0.0002333885573947,0.2366718812922045,0.0007663244041777,5.372050631065284e+41,33.0
9522,520490.0,2001.0,1217.0,0.0008623535318783,0.0077805077805077,0.0003684602757093,0.2676967291340648,0.0,1.654812618237134e+42,29.42105263157895
9524,44523.0,2000.0,1732.0,0.0035690870632027,0.0147420147420147,0.0002965549519894,0.3372387658665261,0.0,2.8216726617644387e+43,112.36111111111111
9525,24495.0,2001.0,1577.0,6.603327338723297e-05,0.0024570024570024,0.0002310743182575,0.2653709539026655,0.0,9.657627276563423e+39,20.0
9528,514752.0,2001.0,1446.0,0.0542204462155339,0.0393120393120393,0.0006189399163862,0.3165670381394397,0.0008720669431384,6.542940792529575e+45,115.17708333333331
9536,39312.0,2001.0,7900.0,3.5030797607392183e-05,0.0004095004095004,7.001286517574571e-05,0.257632699794406,0.0,2.721362968861078e+39,45.0
9539,10780.0,2001.0,1758.0,0.012383620154013,0.0434070434070434,0.0007348431256186,0.3681924876173197,0.0001990981688213,3.396940508709468e+44,119.58490566037736
9544,9020.0,2000.0,709.0,0.0413715652395834,0.0465753424657534,0.0006959556591299,0.3954346899823001,0.0017069409603856,3.084842142344545e+57,155.94771241830065
9546,502186.0,2000.0,871.0,0.054224545732351,0.0401310401310401,0.0006700282094231,0.3166608079967085,0.0015299646598294,6.5439303069496e+45,112.87755102040816
9548,496387.0,2000.0,1165.0,0.0006580533068952,0.0012285012285012,0.0001566239642895,0.2539907074832235,0.0,9.636661855310049e+41,36.66666666666666
9549,526315.0,2000.0,1653.0,0.0054467856172285,0.0049140049140049,0.0001466413674125,0.2845101497796108,0.0,6.602668299663473e+43,93.33333333333331
9553,502536.0,2001.0,897.0,6.042216716440416e-05,0.0028665028665028,0.0002961831698349,0.2634093600583683,0.0015319777712239,8.105676483396905e+39,15.0
9554,520247.0,2001.0,,0.0541888958772757,0.0384930384930384,0.0005691453119142,0.3164733238001444,0.0,6.535327879499937e+45,117.51063829787236
9556,534914.0,2001.0,1503.0,0.0008275025267286,0.0016380016380016,0.0001233560477481,0.2867615042373626,2.9560012418652903e-05,1.5230441274794913e+42,61.75
9560,2295.0,2001.0,1765.0,0.0137285083798667,0.0372645372645372,0.000647972604675,0.3780222375519405,0.0001274374602298,4.179593748189437e+44,123.2087912087912
9561,25198.0,2001.0,156.0,0.0147536995256278,0.0528255528255528,0.000986505264112,0.3904480963465624,0.0023714751451751,4.828377965146147e+44,100.09302325581396
9562,40670.0,2000.0,484.0,0.005598213682679,0.018018018018018,0.0004107157347348,0.3598272930989188,0.0005043093283866,6.958025613267201e+43,91.38636363636364
9565,38956.0,2001.0,2253.0,0.0174416328086877,0.0249826509368494,0.0004025565279963,0.374367236598966,0.0001467496148447,4.6165352946484486e+49,134.52777777777777
9566,9034.0,2000.0,900.0,0.0123261218932962,0.0364455364455364,0.0006648043886577,0.3850339952446922,0.0007944791536748,3.369041779106277e+44,119.34831460674155
9568,525948.0,2001.0,,0.0002255798200339,0.0004095004095004,6.800907898261016e-05,0.2846616663019273,0.0,1.1294864277007938e+41,178.0
9574,499632.0,2000.0,,,,,,,,
9575,501742.0,2001.0,549.0,0.0039033760404302,0.0076335877862595,0.0002600588426009,0.3136329810477175,0.0002822523221983,2.318587586381795e+48,63.63636363636363
9580,497530.0,2000.0,,0.0015177342790858,0.0094185094185094,0.0002284964374603,0.319834521405202,0.0,5.101566531632337e+42,86.6086956521739
9581,532347.0,2001.0,3573.0,3.884686953583301e-05,0.0008190008190008,0.0001129777494548,0.2326797013378796,0.0,3.357675054545099e+39,12.0
9585,500022.0,2001.0,1874.0,1.280565006788506e-69,0.0016380016380016,0.0004093327875562,0.0016380016380016,0.0,11.213933559565977,4.0
9586,505796.0,2000.0,1747.0,1.0350567195636872e-80,0.0008190008190008,0.0004093327875562,0.0008190008190008,0.0,2.708271660424489,2.0
9587,514096.0,2001.0,1162.0,0.0006639668683148,0.002047502047502,0.0002874162264478,0.2614126146954121,0.0002992113541242,9.810366675425137e+41,25.2
9591,525593.0,2000.0,1740.0,0.00073480216749,0.0024570024570024,0.0001711488431028,0.2669613903850388,0.0,1.2014954288063049e+42,34.833333333333336
9592,537911.0,2001.0,1717.0,0.0403159345245947,0.0357390700902151,0.0005206582615136,0.3208325339242519,0.0003107527830938,2.4752964714842166e+50,127.09708737864078
9593,541939.0,2001.0,,,,,,,,
9594,541313.0,2001.0,1529.0,1.827683451298886e-74,0.0012285012285012,0.0004093327875562,0.0012285012285012,0.0,5.297293811675502,3.0
9601,508390.0,2001.0,1538.0,0.000832648182334,0.0016380016380016,0.0001114684245099,0.2870309807482583,0.0,1.5420443413160444e+42,61.75
9603,5723.0,2001.0,1401.0,1.6233089994867158e-89,0.0004095004095004,0.0004093327875562,0.0004095004095004,0.0,1.5430806348152433,1.0
9606,12876.0,2000.0,831.0,0.0114873040097831,0.0249795249795249,0.0005548050983761,0.369146024791743,0.0024715711310004,2.928368783546349e+44,127.01639344262296
9609,40761.0,2001.0,,1.6233089994867158e-89,0.0004095004095004,0.0004093327875562,0.0004095004095004,0.0,1.5430806348152442,1.0
9614,493050.0,2000.0,811.0,0.0551152667382152,0.0409500409500409,0.0006248147730941,0.3168015669867796,9.829370204057823e-05,6.760677002932965e+45,112.17
9617,519455.0,2000.0,1271.0,0.0025424673300198,0.0036855036855036,0.0001569625148502,0.2394013856895953,0.0,1.4387620924056202e+43,60.44444444444444
9618,549334.0,2000.0,1901.0,0.0013432145430545,0.0028665028665028,0.0001707583172744,0.2960528628626109,0.0009649668822731,4.013027777144331e+42,67.14285714285714
9621,42792.0,2002.0,1151.0,8.801765741442462e-06,0.0008190008190008,0.0001096874633601,0.2269497691958152,0.0,1.7220719750026835e+38,10.5
9625,523226.0,2000.0,,0.0059341759930368,0.0188370188370188,0.0003623386552525,0.3493046521146505,0.0,7.806991155476287e+43,117.3913043478261
9635,42123.0,2000.0,2060.0,0.0121989095279636,0.0156141568355308,0.00027214062376,0.3576670340433696,1.898868920081332e-05,2.2608716272736582e+49,131.84444444444443
9636,26926.0,2000.0,,3.826708638608295e-05,0.0001116071428571,1.766320738932279e-05,0.2616906899593394,0.0,2.5249293306903198e+121,198.0
9639,1256.0,2001.0,1162.0,0.0412340712137516,0.0614156835530881,0.0008866934278597,0.3900681653872405,0.0006196968854227,2.576784980110211e+50,135.85875706214688
9640,9196.0,2001.0,294.0,0.0288540758821632,0.0420091324200913,0.0006360131092699,0.3767033066391365,0.0010773878471457,1.5006939645180575e+57,129.32608695652175
9641,40342.0,2000.0,475.0,0.004964952527485,0.0142262317834836,0.0003633002314216,0.3330742232639843,0.0010188350474314,3.737647482104917e+48,82.8780487804878
9666,502438.0,2001.0,1922.0,0.0166018289656435,0.0322678843226788,0.0004249999334973,0.3219992917660643,0.0,4.938117603379526e+56,134.66037735849056
9671,520740.0,2001.0,1909.0,6.041733290870918e-05,0.0024570024570024,0.0002007027915125,0.263344472914617,0.0,8.104379966927111e+39,17.333333333333332
9673,530168.0,2001.0,1354.0,0.0547049192591354,0.0401310401310401,0.0005977336149618,0.320649936351796,7.07962388051204e-05,6.660358383388949e+45,114.43877551020408
9675,537892.0,2000.0,35.0,0.1119490613999479,0.0753480753480753,0.0010859960430508,0.3602516892323127,0.0017082685685869,2.7890231609594903e+46,115.69565217391305
9677,550260.0,2001.0,2491.0,4.44504384367084e-05,0.0010548523206751,0.0001060803103741,0.2386441853830399,0.0,4.214563469107293e+63,33.75
9685,500023.0,2000.0,,0.0541888958772757,0.0384930384930384,0.0005691453119142,0.3164733238001444,0.0,6.535327879499935e+45,117.51063829787236
9691,493382.0,2000.0,3683.0,3.3723032526726325e-06,0.0005274261603375,6.230179390808336e-05,0.2253365925691733,2.5958567945919733e-06,2.437496123844703e+61,21.0
9692,500165.0,2000.0,,3.750232888333298e-05,0.0012285012285012,0.0001557373759434,0.2551729055488454,0.0,3.121356577367644e+39,14.666666666666666
9693,510310.0,2001.0,1138.0,1.0350567195636872e-80,0.0008190008190008,0.0004093327875562,0.0008190008190008,0.0,2.7082716604245114,2.0
9699,550245.0,2001.0,567.0,0.0144515324374795,0.0311220311220311,0.0005777419979077,0.37418511998491,0.0005040334522554,4.639177229059966e+44,108.48684210526316
9702,519420.0,2001.0,1934.0,0.000977236692854,0.0016380016380016,0.0001284944219194,0.2965044758832028,0.0,2.1231208306747792e+42,100.25
9703,495778.0,2000.0,,5.658394664425833e-06,0.0002330459100442,4.190007798411904e-05,0.2282755631639978,0.0,4.2567408524460916e+71,22.0
9707,495053.0,2001.0,1053.0,0.000176232444605,0.0045045045045045,0.0002289731913087,0.2423318344773632,3.5560307989640235e-06,6.905639729016546e+40,23.454545454545453
9708,513882.0,2001.0,1578.0,0.0549796870831767,0.0397215397215397,0.000598479660623,0.3183108196507035,9.732006579144504e-05,6.727447812041613e+45,115.44329896907216
9711,1888.0,2000.0,898.0,0.0020250740820044,0.0147420147420147,0.0003691594860176,0.3258792524910495,0.000217061135586,9.094053337014182e+42,70.77777777777777
9712,518131.0,2001.0,6709.0,0.0016754681323991,0.0031228313671061,0.0001637789667856,0.3051028224316039,0.0,4.266865826347745e+47,82.44444444444444
9715,15996.0,2001.0,665.0,0.0007022007526453,0.0049140049140049,0.0001632571529177,0.3064488713764907,0.0,1.0939020697056053e+42,66.08333333333333
9716,40527.0,2001.0,1437.0,1.6233089994867158e-89,0.0004095004095004,0.0004093327875562,0.0004095004095004,0.0,1.5430806348152435,1.0
9718,6695.0,2001.0,1761.0,0.0053490260047684,0.0196560196560196,0.0003726752006902,0.3451321671660655,3.20767932404409e-05,6.340474660869523e+43,116.14583333333331
9725,527767.0,2000.0,,0.0719249238483359,0.0413595413595413,0.0006204519996446,0.3482804651561778,0.0,1.1511793280780225e+46,129.02970297029702
9730,525199.0,2001.0,,6.704393752832474e-05,0.002047502047502,0.0001233292568145,0.2701318731009192,0.0,9.971221529330014e+39,25.8
9731,531490.0,2001.0,,,,,,,,
9735,31606.0,2000.0,6032.0,1.6233089994867158e-89,0.0004095004095004,0.0004093327875562,0.0004095004095004,0.0,1.5430806348152446,1.0
9736,527472.0,2001.0,970.0,1.827683451298886e-74,0.0012285012285012,0.0004093327875562,0.0012285012285012,0.0,5.297293811675499,3.0
9740,539859.0,2001.0,,,,,,,,
9742,506895.0,2001.0,,4.403280278949618e-06,0.0003469812630117,6.950543744967777e-05,0.2242199491929636,0.0,2.93865099827732e+42,21.0
9744,549170.0,2001.0,1476.0,1.0350567195636872e-80,0.0008190008190008,0.0004093327875562,0.0008190008190008,0.0,2.708271660424474,2.0
9745,550851.0,2000.0,1495.0,1.888443875203298e-06,0.0020818875780707,0.0002755445959677,0.2172309292036806,0.0,5.40484276878892e+41,8.333333333333334
9748,12749.0,2001.0,1074.0,0.0009864278581359,0.0061425061425061,0.0001887408498779,0.3138255945389367,8.300887975209329e-05,2.157206658001047e+42,72.46666666666667
9749,42213.0,2001.0,107.0,0.0168323636727191,0.0618345618345618,0.0010795533108003,0.3997931517565025,0.0015239479190702,6.2823277694450814e+44,100.96688741721854
9751,516922.0,2000.0,1292.0,0.0547049192591355,0.0401310401310401,0.0005977336149618,0.320649936351796,7.07962388051204e-05,6.660358383388953e+45,114.43877551020408
9753,502911.0,2001.0,737.0,0.0002559708278725,0.0029008438818565,0.0001219844624822,0.2825718228901098,0.0,1.4094396095254503e+65,37.90909090909091
9755,536539.0,2001.0,,0.0002055025572379,0.0016380016380016,9.695404173918582e-05,0.283604427058466,0.0,9.35434749411008e+40,71.5
9757,495388.0,2001.0,122.0,0.0168323636727191,0.0618345618345618,0.0010795533108003,0.3997931517565025,0.0015239479190702,6.282327769445078e+44,100.96688741721854
9764,4988.0,2001.0,1881.0,0.0137229100765312,0.0244698205546492,0.0002809982072986,0.3749777309525795,0.0001076532184726,2.517397083587886e+78,186.43809523809523
9765,42733.0,2001.0,,,,,,,,
9793,516476.0,2003.0,949.0,0.0005220331422772,0.002047502047502,0.0001030491460854,0.2979921638458224,0.0,6.042864555178404e+41,98.0
9796,525507.0,2001.0,2129.0,9.211893168747056e-06,0.0012285012285012,0.0002531951572433,0.196497911551675,0.0,1.888856770989485e+38,4.0
9800,45048.0,2000.0,711.0,0.0078811150058251,0.0204750204750204,0.000399892582452,0.3537547610181628,0.000134903257269,1.3785700613797172e+44,112.66
9801,507880.0,2000.0,,0.0016708974528394,0.0012285012285012,7.853989000262836e-05,0.2611252779181455,0.0,6.213673000796646e+42,104.0
9805,545182.0,2001.0,1092.0,0.0021575833225931,0.0053235053235053,0.0002051730197377,0.2402352556846939,0.0,1.0361319547132673e+43,42.46153846153846
9812,499987.0,2001.0,1395.0,1.6233089994867158e-89,0.0004095004095004,0.0004093327875562,0.0004095004095004,0.0,1.5430806348152428,1.0
9813,516966.0,2001.0,1398.0,4.214118936760366e-131,0.0003469812630117,0.0003468609087755,0.0003469812630117,0.0,1.5430806348152453,1.0
9816,537538.0,2001.0,,0.0719249238483359,0.0413595413595413,0.0006204519996446,0.3482804651561778,0.0,1.1511793280780225e+46,129.02970297029702
